,County,County Code,Deaths,Population
1316,"Aitkin County, MN",27001.0,3432.0,275896.0
1317,"Anoka County, MN",27003.0,28074.0,5305975.0
1318,"Becker County, MN",27005.0,5529.0,519992.0
1319,"Beltrami County, MN",27007.0,5174.0,595093.0
1320,"Benton County, MN",27009.0,5674.0,650089.0
1321,"Big Stone County, MN",27011.0,1465.0,95713.0
1322,"Blue Earth County, MN",27013.0,8052.0,1047549.0
1323,"Brown County, MN",27015.0,5127.0,464543.0
1324,"Carlton County, MN",27017.0,5969.0,564654.0
1325,"Carver County, MN",27019.0,6860.0,1480811.0
1326,"Cass County, MN",27021.0,4694.0,442076.0
1327,"Chippewa County, MN",27023.0,2650.0,218044.0
1328,"Chisago County, MN",27025.0,6139.0,877675.0
1329,"Clay County, MN",27027.0,7412.0,967748.0
1330,"Clearwater County, MN",27029.0,1661.0,137886.0
1331,"Cook County, MN",27031.0,768.0,83892.0
1332,"Cottonwood County, MN",27033.0,2645.0,204353.0
1333,"Crow Wing County, MN",27035.0,10353.0,1062668.0
1334,"Dakota County, MN",27037.0,34670.0,6295595.0
1335,"Dodge County, MN",27039.0,2358.0,345172.0
1336,"Douglas County, MN",27041.0,6423.0,627309.0
1337,"Faribault County, MN",27043.0,3547.0,266177.0
1338,"Fillmore County, MN",27045.0,4290.0,374879.0
1339,"Freeborn County, MN",27047.0,6500.0,554372.0
1340,"Goodhue County, MN",27049.0,8055.0,794583.0
1341,"Grant County, MN",27051.0,1442.0,108586.0
1342,"Hennepin County, MN",27053.0,128322.0,16567900.0
1343,"Houston County, MN",27055.0,3231.0,341682.0
1344,"Hubbard County, MN",27057.0,3244.0,343013.0
1345,"Isanti County, MN",27059.0,4721.0,638051.0
1346,"Itasca County, MN",27061.0,8480.0,764244.0
1347,"Jackson County, MN",27063.0,2070.0,185208.0
1348,"Kanabec County, MN",27065.0,2474.0,281272.0
1349,"Kandiyohi County, MN",27067.0,6619.0,726841.0
1350,"Kittson County, MN",27069.0,1265.0,84572.0
1351,"Koochiching County, MN",27071.0,2801.0,234749.0
1352,"Lac qui Parle County, MN",27073.0,1797.0,131930.0
1353,"Lake County, MN",27075.0,2452.0,193951.0
1354,"Lake of the Woods County, MN",27077.0,820.0,73448.0
1355,"Le Sueur County, MN",27079.0,3831.0,479959.0
1356,"Lincoln County, MN",27081.0,1617.0,107536.0
1357,"Lyon County, MN",27083.0,4019.0,432842.0
1358,"McLeod County, MN",27085.0,5493.0,636623.0
1359,"Mahnomen County, MN",27087.0,709.0,55803.0
1360,"Marshall County, MN",27089.0,1554.0,172298.0
1361,"Martin County, MN",27091.0,4405.0,370417.0
1362,"Meeker County, MN",27093.0,4004.0,411057.0
1363,"Mille Lacs County, MN",27095.0,4574.0,418732.0
1364,"Morrison County, MN",27097.0,5481.0,580644.0
1365,"Mower County, MN",27099.0,7060.0,666748.0
1366,"Murray County, MN",27101.0,1806.0,155970.0
1367,"Nicollet County, MN",27103.0,3583.0,550727.0
1368,"Nobles County, MN",27105.0,3245.0,343568.0
1369,"Norman County, MN",27107.0,1740.0,121291.0
1370,"Olmsted County, MN",27109.0,15196.0,2231188.0
1371,"Otter Tail County, MN",27111.0,11647.0,1011832.0
1372,"Pennington County, MN",27113.0,2476.0,240230.0
1373,"Pine County, MN",27115.0,4508.0,483291.0
1374,"Pipestone County, MN",27117.0,2174.0,166126.0
1375,"Polk County, MN",27119.0,6295.0,543582.0
1376,"Pope County, MN",27121.0,2499.0,197037.0
1377,"Ramsey County, MN",27123.0,63306.0,7000589.0
1378,"Red Lake County, MN",27125.0,745.0,72762.0
1379,"Redwood County, MN",27127.0,3427.0,268275.0
1380,"Renville County, MN",27129.0,3623.0,283647.0
1381,"Rice County, MN",27131.0,7883.0,1047642.0
1382,"Rock County, MN",27133.0,2211.0,169410.0
1383,"Roseau County, MN",27135.0,2384.0,273911.0
1384,"St. Louis County, MN",27137.0,37111.0,3414481.0
1385,"Scott County, MN",27139.0,8796.0,1970704.0
1386,"Sherburne County, MN",27141.0,7633.0,1422512.0
1387,"Sibley County, MN",27143.0,2596.0,269038.0
1388,"Stearns County, MN",27145.0,15252.0,2468776.0
1389,"Steele County, MN",27147.0,5004.0,616834.0
1390,"Stevens County, MN",27149.0,1515.0,169987.0
1391,"Swift County, MN",27151.0,2090.0,178290.0
1392,"Todd County, MN",27153.0,3885.0,434542.0
1393,"Traverse County, MN",27155.0,965.0,63526.0
1394,"Wabasha County, MN",27157.0,3314.0,383421.0
1395,"Wadena County, MN",27159.0,3449.0,242651.0
1396,"Waseca County, MN",27161.0,2996.0,331901.0
1397,"Washington County, MN",27163.0,21387.0,3743830.0
1398,"Watonwan County, MN",27165.0,2182.0,198367.0
1399,"Wilkin County, MN",27167.0,1384.0,118930.0
1400,"Winona County, MN",27169.0,7266.0,877616.0
1401,"Wright County, MN",27171.0,11294.0,2011729.0
1402,"Yellow Medicine County, MN",27173.0,2196.0,182567.0
1403,"Adams County, MS",28001.0,3683.0,267074.0
1404,"Alcorn County, MS",28003.0,7155.0,571854.0
1405,"Amite County, MS",28005.0,1680.0,137197.0
1406,"Attala County, MS",28007.0,3354.0,201591.0
1407,"Benton County, MS",28009.0,1230.0,94025.0
1408,"Bolivar County, MS",28011.0,2918.0,220902.0
1409,"Calhoun County, MS",28013.0,2540.0,189890.0
1410,"Carroll County, MS",28015.0,1224.0,122320.0
1411,"Chickasaw County, MS",28017.0,2277.0,184183.0
1412,"Choctaw County, MS",28019.0,1231.0,109807.0
1413,"Claiborne County, MS",28021.0,460.0,27112.0
1414,"Clarke County, MS",28023.0,2473.0,197009.0
1415,"Clay County, MS",28025.0,2051.0,157608.0
1416,"Coahoma County, MS",28027.0,1955.0,124974.0
1417,"Copiah County, MS",28029.0,3098.0,251329.0
1418,"Covington County, MS",28031.0,3213.0,224272.0
1419,"DeSoto County, MS",28033.0,15964.0,2045025.0
1420,"Forrest County, MS",28035.0,9095.0,836847.0
1421,"Franklin County, MS",28037.0,1175.0,93192.0
1422,"George County, MS",28039.0,3776.0,352146.0
1423,"Greene County, MS",28041.0,1855.0,181024.0
1424,"Grenada County, MS",28043.0,3168.0,229824.0
1425,"Hancock County, MS",28045.0,7392.0,726147.0
1426,"Harrison County, MS",28047.0,25755.0,2512581.0
1427,"Hinds County, MS",28049.0,16311.0,1402331.0
1428,"Holmes County, MS",28051.0,1146.0,63328.0
1429,"Humphreys County, MS",28053.0,630.0,45026.0
1430,"Issaquena County, MS",28055.0,104.0,10723.0
1431,"Itawamba County, MS",28057.0,4735.0,388004.0
1432,"Jackson County, MS",28059.0,17893.0,1860676.0
1433,"Jasper County, MS",28061.0,1896.0,146024.0
1434,"Jefferson County, MS",28063.0,253.0,20328.0
1435,"Jefferson Davis County, MS",28065.0,1321.0,92242.0
1436,"Jones County, MS",28067.0,9922.0,850083.0
1437,"Kemper County, MS",28069.0,898.0,69414.0
1438,"Lafayette County, MS",28071.0,4692.0,599046.0
1439,"Lamar County, MS",28073.0,5612.0,739275.0
1440,"Lauderdale County, MS",28075.0,10875.0,813168.0
1441,"Lawrence County, MS",28077.0,1869.0,157818.0
1442,"Leake County, MS",28079.0,2937.0,217972.0
1443,"Lee County, MS",28081.0,12104.0,1045703.0
1444,"Leflore County, MS",28083.0,2854.0,167151.0
1445,"Lincoln County, MS",28085.0,5203.0,425414.0
1446,"Lowndes County, MS",28087.0,6208.0,599914.0
1447,"Madison County, MS",28089.0,11470.0,957024.0
1448,"Marion County, MS",28091.0,4362.0,314037.0
1449,"Marshall County, MS",28093.0,4062.0,326336.0
1450,"Monroe County, MS",28095.0,5418.0,458672.0
1451,"Montgomery County, MS",28097.0,1567.0,108172.0
1452,"Neshoba County, MS",28099.0,4148.0,331440.0
1453,"Newton County, MS",28101.0,3075.0,251391.0
1454,"Noxubee County, MS",28103.0,699.0,60668.0
1455,"Oktibbeha County, MS",28105.0,2892.0,493568.0
1456,"Panola County, MS",28107.0,4122.0,312553.0
1457,"Pearl River County, MS",28109.0,8875.0,826265.0
1458,"Perry County, MS",28111.0,1872.0,172333.0
1459,"Pike County, MS",28113.0,4891.0,343890.0
1460,"Pontotoc County, MS",28115.0,4207.0,443813.0
1461,"Prentiss County, MS",28117.0,4291.0,392339.0
1462,"Quitman County, MS",28119.0,814.0,47211.0
1463,"Rankin County, MS",28121.0,13971.0,1928825.0
1464,"Scott County, MS",28123.0,3244.0,302961.0
1465,"Sharkey County, MS",28125.0,453.0,28428.0
1466,"Simpson County, MS",28127.0,3929.0,316832.0
1467,"Smith County, MS",28129.0,2497.0,222763.0
1468,"Stone County, MS",28131.0,2486.0,232154.0
1469,"Sunflower County, MS",28133.0,2223.0,149146.0
1470,"Tallahatchie County, MS",28135.0,1317.0,110771.0
1471,"Tate County, MS",28137.0,3521.0,337019.0
1472,"Tippah County, MS",28139.0,4046.0,323591.0
1473,"Tishomingo County, MS",28141.0,4734.0,336483.0
1474,"Tunica County, MS",28143.0,696.0,46471.0
1475,"Union County, MS",28145.0,4288.0,406053.0
1476,"Walthall County, MS",28147.0,1988.0,148838.0
1477,"Warren County, MS",28149.0,5437.0,459614.0
1478,"Washington County, MS",28151.0,4415.0,292699.0
1479,"Wayne County, MS",28153.0,2631.0,228871.0
1480,"Webster County, MS",28155.0,2113.0,143873.0
1481,"Wilkinson County, MS",28157.0,814.0,52725.0
1482,"Winston County, MS",28159.0,2505.0,186596.0
1483,"Yalobusha County, MS",28161.0,2135.0,139863.0
1484,"Yazoo County, MS",28163.0,2528.0,214938.0
1485,"Adair County, MO",29001.0,3896.0,434844.0
1486,"Andrew County, MO",29003.0,2990.0,300048.0
1487,"Atchison County, MO",29005.0,1504.0,103766.0
1488,"Audrain County, MO",29007.0,5088.0,424882.0
1489,"Barry County, MO",29009.0,7065.0,615167.0
1490,"Barton County, MO",29011.0,2468.0,219857.0
1491,"Bates County, MO",29013.0,3702.0,297421.0
1492,"Benton County, MO",29015.0,4824.0,327463.0
1493,"Bollinger County, MO",29017.0,2348.0,218940.0
1494,"Boone County, MO",29019.0,15070.0,2396009.0
1495,"Buchanan County, MO",29021.0,16437.0,1461044.0
1496,"Butler County, MO",29023.0,9335.0,702479.0
1497,"Caldwell County, MO",29025.0,1881.0,162653.0
1498,"Callaway County, MO",29027.0,6032.0,724450.0
1499,"Camden County, MO",29029.0,7681.0,735275.0
1500,"Cape Girardeau County, MO",29031.0,12424.0,1209730.0
1501,"Carroll County, MO",29033.0,2245.0,167920.0
1502,"Carter County, MO",29035.0,1386.0,107822.0
1503,"Cass County, MO",29037.0,14295.0,1613727.0
1504,"Cedar County, MO",29039.0,3573.0,247717.0
1505,"Chariton County, MO",29041.0,1866.0,138580.0
1506,"Christian County, MO",29043.0,9151.0,1242252.0
1507,"Clark County, MO",29045.0,1556.0,127465.0
1508,"Clay County, MO",29047.0,26519.0,3483874.0
1509,"Clinton County, MO",29049.0,4218.0,353557.0
1510,"Cole County, MO",29051.0,10426.0,1159750.0
1511,"Cooper County, MO",29053.0,3153.0,282826.0
1512,"Crawford County, MO",29055.0,4912.0,428571.0
1513,"Dade County, MO",29057.0,2027.0,138155.0
1514,"Dallas County, MO",29059.0,3232.0,290002.0
1515,"Daviess County, MO",29061.0,1615.0,146427.0
1516,"DeKalb County, MO",29063.0,2099.0,200808.0
1517,"Dent County, MO",29065.0,3462.0,270812.0
1518,"Douglas County, MO",29067.0,2755.0,238177.0
1519,"Dunklin County, MO",29069.0,7711.0,516294.0
1520,"Franklin County, MO",29071.0,16473.0,1749946.0
1521,"Gasconade County, MO",29073.0,3619.0,271146.0
1522,"Gentry County, MO",29075.0,1672.0,120640.0
1523,"Greene County, MO",29077.0,43573.0,4492687.0
1524,"Grundy County, MO",29079.0,2527.0,181905.0
1525,"Harrison County, MO",29081.0,2164.0,156508.0
1526,"Henry County, MO",29083.0,5389.0,389490.0
1527,"Hickory County, MO",29085.0,2508.0,165181.0
1528,"Holt County, MO",29087.0,1218.0,87573.0
1529,"Howard County, MO",29089.0,1747.0,169244.0
1530,"Howell County, MO",29091.0,8655.0,688768.0
1531,"Iron County, MO",29093.0,2798.0,185149.0
1532,"Jackson County, MO",29095.0,83715.0,8700367.0
1533,"Jasper County, MO",29097.0,19937.0,1908002.0
1534,"Jefferson County, MO",29099.0,30663.0,3749578.0
1535,"Johnson County, MO",29101.0,6443.0,858402.0
1536,"Knox County, MO",29103.0,1014.0,74033.0
1537,"Laclede County, MO",29105.0,6559.0,607198.0
1538,"Lafayette County, MO",29107.0,6497.0,572588.0
1539,"Lawrence County, MO",29109.0,7540.0,659672.0
1540,"Lewis County, MO",29111.0,2062.0,177171.0
1541,"Lincoln County, MO",29113.0,6879.0,847772.0
1542,"Linn County, MO",29115.0,3215.0,228941.0
1543,"Livingston County, MO",29117.0,3446.0,257272.0
1544,"McDonald County, MO",29119.0,3687.0,377862.0
1545,"Macon County, MO",29121.0,3656.0,269581.0
1546,"Madison County, MO",29123.0,2911.0,215698.0
1547,"Maries County, MO",29125.0,1732.0,160409.0
1548,"Marion County, MO",29127.0,5843.0,479629.0
1549,"Mercer County, MO",29129.0,778.0,66135.0
1550,"Miller County, MO",29131.0,4880.0,434667.0
1551,"Mississippi County, MO",29133.0,2700.0,190590.0
1552,"Moniteau County, MO",29135.0,2628.0,263710.0
1553,"Monroe County, MO",29137.0,1763.0,155122.0
1554,"Montgomery County, MO",29139.0,2813.0,211524.0
1555,"Morgan County, MO",29141.0,4904.0,354878.0
1556,"New Madrid County, MO",29143.0,3854.0,283107.0
1557,"Newton County, MO",29145.0,10082.0,956955.0
1558,"Nodaway County, MO",29147.0,3483.0,392455.0
1559,"Oregon County, MO",29149.0,2476.0,186634.0
1560,"Osage County, MO",29151.0,2278.0,241710.0
1561,"Ozark County, MO",29153.0,2286.0,169789.0
1562,"Pemiscot County, MO",29155.0,3425.0,243388.0
1563,"Perry County, MO",29157.0,3460.0,332244.0
1564,"Pettis County, MO",29159.0,7158.0,700572.0
1565,"Phelps County, MO",29161.0,7649.0,730458.0
1566,"Pike County, MO",29163.0,3352.0,302292.0
1567,"Platte County, MO",29165.0,9460.0,1400852.0
1568,"Polk County, MO",29167.0,5769.0,523498.0
1569,"Pulaski County, MO",29169.0,4795.0,707338.0
1570,"Putnam County, MO",29171.0,1235.0,89993.0
1571,"Ralls County, MO",29173.0,1605.0,176880.0
1572,"Randolph County, MO",29175.0,4794.0,416501.0
1573,"Ray County, MO",29177.0,4261.0,410147.0
1574,"Reynolds County, MO",29179.0,1462.0,116855.0
1575,"Ripley County, MO",29181.0,3307.0,244834.0
1576,"St. Charles County, MO",29183.0,37123.0,5725922.0
1577,"St. Clair County, MO",29185.0,2486.0,170306.0
1578,"Ste. Genevieve County, MO",29186.0,3136.0,318822.0
1579,"St. Francois County, MO",29187.0,12810.0,1068054.0
1580,"St. Louis County, MO",29189.0,139513.0,13300654.0
1581,"Saline County, MO",29195.0,4626.0,383932.0
1582,"Schuyler County, MO",29197.0,979.0,77197.0
1583,"Scotland County, MO",29199.0,1152.0,87157.0
1584,"Scott County, MO",29201.0,6945.0,623054.0
1585,"Shannon County, MO",29203.0,1622.0,146239.0
1586,"Shelby County, MO",29205.0,1590.0,114639.0
1587,"Stoddard County, MO",29207.0,6751.0,528754.0
1588,"Stone County, MO",29209.0,6051.0,546164.0
1589,"Sullivan County, MO",29211.0,1498.0,119572.0
1590,"Taney County, MO",29213.0,8465.0,831925.0
1591,"Texas County, MO",29215.0,5198.0,431257.0
1592,"Vernon County, MO",29217.0,4391.0,364818.0
1593,"Warren County, MO",29219.0,4379.0,522147.0
1594,"Washington County, MO",29221.0,4584.0,425897.0
1595,"Wayne County, MO",29223.0,3430.0,237450.0
1596,"Webster County, MO",29225.0,5231.0,610781.0
1597,"Worth County, MO",29227.0,565.0,39160.0
1598,"Wright County, MO",29229.0,3937.0,325732.0
1599,"St. Louis city, MO",29510.0,29963.0,2672581.0
1600,"Beaverhead County, MT",30001.0,1426.0,159919.0
1601,"Big Horn County, MT",30003.0,860.0,78469.0
1602,"Blaine County, MT",30005.0,767.0,59972.0
1603,"Broadwater County, MT",30007.0,903.0,90228.0
1604,"Carbon County, MT",30009.0,1704.0,176529.0
1605,"Carter County, MT",30011.0,258.0,21988.0
1606,"Cascade County, MT",30013.0,13338.0,1337906.0
1607,"Chouteau County, MT",30015.0,1036.0,83421.0
1608,"Custer County, MT",30017.0,2537.0,204413.0
1609,"Daniels County, MT",30019.0,449.0,31847.0
1610,"Dawson County, MT",30021.0,1845.0,158710.0
1611,"Deer Lodge County, MT",30023.0,2225.0,159569.0
1612,"Fallon County, MT",30025.0,566.0,51197.0
1613,"Fergus County, MT",30027.0,2770.0,203829.0
1614,"Flathead County, MT",30029.0,13430.0,1514819.0
1615,"Gallatin County, MT",30031.0,7957.0,1480604.0
1616,"Garfield County, MT",30033.0,228.0,22499.0
1617,"Glacier County, MT",30035.0,843.0,81016.0
1618,"Golden Valley County, MT",30037.0,156.0,16484.0
1619,"Granite County, MT",30039.0,502.0,53965.0
1620,"Hill County, MT",30041.0,2184.0,225119.0
1621,"Jefferson County, MT",30043.0,1608.0,192026.0
1622,"Judith Basin County, MT",30045.0,352.0,37753.0
1623,"Lake County, MT",30047.0,3858.0,368586.0
1624,"Lewis and Clark County, MT",30049.0,9129.0,1057280.0
1625,"Liberty County, MT",30051.0,401.0,40695.0
1626,"Lincoln County, MT",30053.0,3899.0,337917.0
1627,"McCone County, MT",30055.0,331.0,31391.0
1628,"Madison County, MT",30057.0,1342.0,131442.0
1629,"Meagher County, MT",30059.0,436.0,33724.0
1630,"Mineral County, MT",30061.0,832.0,71359.0
1631,"Missoula County, MT",30063.0,13130.0,1802896.0
1632,"Musselshell County, MT",30065.0,1022.0,78959.0
1633,"Park County, MT",30067.0,2614.0,277189.0
1634,"Petroleum County, MT",30069.0,61.0,8828.0
1635,"Phillips County, MT",30071.0,869.0,69354.0
1636,"Pondera County, MT",30073.0,1148.0,93684.0
1637,"Powder River County, MT",30075.0,358.0,31394.0
1638,"Powell County, MT",30077.0,1294.0,118484.0
1639,"Prairie County, MT",30079.0,307.0,20560.0
1640,"Ravalli County, MT",30081.0,6799.0,691650.0
1641,"Richland County, MT",30083.0,1741.0,175241.0
1642,"Roosevelt County, MT",30085.0,1046.0,74706.0
1643,"Rosebud County, MT",30087.0,902.0,103968.0
1644,"Sanders County, MT",30089.0,2138.0,186858.0
1645,"Sheridan County, MT",30091.0,1043.0,64192.0
1646,"Silver Bow County, MT",30093.0,7400.0,590762.0
1647,"Stillwater County, MT",30095.0,1434.0,156270.0
1648,"Sweet Grass County, MT",30097.0,716.0,64724.0
1649,"Teton County, MT",30099.0,1141.0,108729.0
1650,"Toole County, MT",30101.0,920.0,87048.0
1651,"Treasure County, MT",30103.0,137.0,13304.0
1652,"Valley County, MT",30105.0,1446.0,119837.0
1653,"Wheatland County, MT",30107.0,436.0,37769.0
1654,"Wibaux County, MT",30109.0,313.0,18535.0
1655,"Yellowstone County, MT",30111.0,22352.0,2413324.0
1656,"Adams County, NE",31001.0,5421.0,541404.0
1657,"Antelope County, NE",31003.0,1405.0,122018.0
1658,"Arthur County, NE",31005.0,74.0,7942.0
1659,"Banner County, NE",31007.0,80.0,13457.0
1660,"Blaine County, NE",31009.0,80.0,9131.0
1661,"Boone County, NE",31011.0,1228.0,101496.0
1662,"Box Butte County, NE",31013.0,2106.0,196126.0
1663,"Boyd County, NE",31015.0,605.0,38509.0
1664,"Brown County, NE",31017.0,744.0,57671.0
1665,"Buffalo County, NE",31019.0,6095.0,793165.0
1666,"Burt County, NE",31021.0,1817.0,124190.0
1667,"Butler County, NE",31023.0,1800.0,150846.0
1668,"Cass County, NE",31025.0,3968.0,444924.0
1669,"Cedar County, NE",31027.0,1888.0,161578.0
1670,"Chase County, NE",31029.0,971.0,71481.0
1671,"Cherry County, NE",31031.0,1095.0,99447.0
1672,"Cheyenne County, NE",31033.0,1853.0,175876.0
1673,"Clay County, NE",31035.0,1393.0,116945.0
1674,"Colfax County, NE",31037.0,1628.0,177833.0
1675,"Cuming County, NE",31039.0,1951.0,168302.0
1676,"Custer County, NE",31041.0,2622.0,198367.0
1677,"Dakota County, NE",31043.0,2757.0,333780.0
1678,"Dawes County, NE",31045.0,1549.0,152571.0
1679,"Dawson County, NE",31047.0,3877.0,411528.0
1680,"Deuel County, NE",31049.0,467.0,35297.0
1681,"Dixon County, NE",31051.0,1186.0,106280.0
1682,"Dodge County, NE",31053.0,7554.0,638961.0
1683,"Douglas County, NE",31055.0,58014.0,7580214.0
1684,"Dundy County, NE",31057.0,555.0,36124.0
1685,"Fillmore County, NE",31059.0,1605.0,107341.0
1686,"Franklin County, NE",31061.0,845.0,58798.0
1687,"Frontier County, NE",31063.0,422.0,51005.0
1688,"Furnas County, NE",31065.0,1384.0,89452.0
1689,"Gage County, NE",31067.0,5022.0,397888.0
1690,"Garden County, NE",31069.0,610.0,37358.0
1691,"Garfield County, NE",31071.0,586.0,35438.0
1692,"Gosper County, NE",31073.0,453.0,36576.0
1693,"Grant County, NE",31075.0,85.0,11930.0
1694,"Greeley County, NE",31077.0,596.0,45705.0
1695,"Hall County, NE",31079.0,9211.0,975466.0
1696,"Hamilton County, NE",31081.0,1624.0,164444.0
1697,"Harlan County, NE",31083.0,826.0,63486.0
1698,"Hayes County, NE",31085.0,124.0,17937.0
1699,"Hitchcock County, NE",31087.0,744.0,52788.0
1700,"Holt County, NE",31089.0,2337.0,191173.0
1701,"Hooker County, NE",31091.0,232.0,13199.0
1702,"Howard County, NE",31093.0,1217.0,113787.0
1703,"Jefferson County, NE",31095.0,1997.0,138706.0
1704,"Johnson County, NE",31097.0,1041.0,84227.0
1705,"Kearney County, NE",31099.0,1281.0,118562.0
1706,"Keith County, NE",31101.0,1724.0,148710.0
1707,"Keya Paha County, NE",31103.0,146.0,15688.0
1708,"Kimball County, NE",31105.0,943.0,67883.0
1709,"Knox County, NE",31107.0,2115.0,144117.0
1710,"Lancaster County, NE",31109.0,31944.0,4555140.0
1711,"Lincoln County, NE",31111.0,6182.0,623498.0
1712,"Logan County, NE",31113.0,138.0,13471.0
1713,"Loup County, NE",31115.0,104.0,11589.0
1714,"McPherson County, NE",31117.0,63.0,9389.0
1715,"Madison County, NE",31119.0,6220.0,606418.0
1716,"Merrick County, NE",31121.0,1503.0,139932.0
1717,"Morrill County, NE",31123.0,1064.0,89523.0
1718,"Nance County, NE",31125.0,941.0,67524.0
1719,"Nemaha County, NE",31127.0,1533.0,128153.0
1720,"Nuckolls County, NE",31129.0,1246.0,83068.0
1721,"Otoe County, NE",31131.0,3287.0,277769.0
1722,"Pawnee County, NE",31133.0,791.0,50515.0
1723,"Perkins County, NE",31135.0,673.0,53995.0
1724,"Phelps County, NE",31137.0,2012.0,167016.0
1725,"Pierce County, NE",31139.0,1413.0,132187.0
1726,"Platte County, NE",31141.0,4632.0,557816.0
1727,"Polk County, NE",31143.0,1159.0,96769.0
1728,"Red Willow County, NE",31145.0,2313.0,197049.0
1729,"Richardson County, NE",31147.0,2353.0,149347.0
1730,"Rock County, NE",31149.0,396.0,27467.0
1731,"Saline County, NE",31151.0,2717.0,243772.0
1732,"Sarpy County, NE",31153.0,12425.0,2468347.0
1733,"Saunders County, NE",31155.0,3427.0,364044.0
1734,"Scotts Bluff County, NE",31157.0,7478.0,628525.0
1735,"Seward County, NE",31159.0,2977.0,296970.0
1736,"Sheridan County, NE",31161.0,1332.0,88745.0
1737,"Sherman County, NE",31163.0,767.0,56865.0
1738,"Sioux County, NE",31165.0,150.0,24496.0
1739,"Stanton County, NE",31167.0,871.0,110480.0
1740,"Thayer County, NE",31169.0,1532.0,96710.0
1741,"Thomas County, NE",31171.0,120.0,12252.0
1742,"Thurston County, NE",31173.0,716.0,52770.0
1743,"Valley County, NE",31175.0,1057.0,77909.0
1744,"Washington County, NE",31177.0,2973.0,352305.0
1745,"Wayne County, NE",31179.0,1149.0,167703.0
1746,"Webster County, NE",31181.0,1098.0,68159.0
1747,"Wheeler County, NE",31183.0,116.0,14632.0
1748,"York County, NE",31185.0,2660.0,246047.0
1749,"Churchill County, NV",32001.0,4166.0,388356.0
1750,"Clark County, NV",32003.0,197880.0,25064577.0
1751,"Douglas County, NV",32005.0,6939.0,782990.0
1752,"Elko County, NV",32007.0,4442.0,782798.0
1753,"Esmeralda County, NV",32009.0,208.0,14419.0
1754,"Eureka County, NV",32011.0,231.0,30542.0
1755,"Humboldt County, NV",32013.0,2015.0,268144.0
1756,"Lander County, NV",32015.0,683.0,93927.0
1757,"Lincoln County, NV",32017.0,874.0,81765.0
1758,"Lyon County, NV",32019.0,8068.0,782287.0
1759,"Mineral County, NV",32021.0,1175.0,64671.0
1760,"Nye County, NV",32023.0,9912.0,673459.0
1761,"Pershing County, NV",32027.0,789.0,107168.0
1762,"Storey County, NV",32029.0,419.0,64627.0
1763,"Washoe County, NV",32031.0,53238.0,6380906.0
1764,"White Pine County, NV",32033.0,1663.0,153134.0
1765,"Carson City, NV",32510.0,11409.0,906634.0
1766,"Belknap County, NH",33001.0,10939.0,1049007.0
1767,"Carroll County, NH",33003.0,8554.0,826151.0
1768,"Cheshire County, NH",33005.0,12050.0,1341471.0
1769,"Coos County, NH",33007.0,7502.0,585214.0
1770,"Grafton County, NH",33009.0,13050.0,1491811.0
1771,"Hillsborough County, NH",33011.0,51794.0,6704500.0
1772,"Merrimack County, NH",33013.0,21885.0,2520086.0
1773,"Rockingham County, NH",33015.0,36846.0,5103115.0
1774,"Strafford County, NH",33017.0,16249.0,2080559.0
1775,"Sullivan County, NH",33019.0,7447.0,754455.0
1776,"Atlantic County, NJ",34001.0,38115.0,3550409.0
1777,"Bergen County, NJ",34003.0,118527.0,12811713.0
1778,"Burlington County, NJ",34005.0,57439.0,6202865.0
1779,"Camden County, NJ",34007.0,67536.0,6729474.0
1780,"Cape May County, NJ",34009.0,22332.0,1650701.0
1781,"Cumberland County, NJ",34011.0,22301.0,2040224.0
1782,"Essex County, NJ",34013.0,62385.0,7221897.0
1783,"Gloucester County, NJ",34015.0,38668.0,4338971.0
1784,"Hudson County, NJ",34017.0,60162.0,7912304.0
1785,"Hunterdon County, NJ",34019.0,14631.0,2130533.0
1786,"Mercer County, NJ",34021.0,39761.0,4528852.0
1787,"Middlesex County, NJ",34023.0,88613.0,9745851.0
1788,"Monmouth County, NJ",34025.0,86555.0,9721567.0
1789,"Morris County, NJ",34027.0,60573.0,7666752.0
1790,"Ocean County, NJ",34029.0,122535.0,9509428.0
1791,"Passaic County, NJ",34031.0,57922.0,6973973.0
1792,"Salem County, NJ",34033.0,10835.0,972548.0
1793,"Somerset County, NJ",34035.0,34538.0,4384221.0
1794,"Sussex County, NJ",34037.0,18964.0,2545247.0
1795,"Union County, NJ",34039.0,58974.0,6830278.0
1796,"Warren County, NJ",34041.0,16195.0,1808062.0
1797,"Bernalillo County, NM",35001.0,81488.0,9925842.0
1798,"Catron County, NM",35003.0,625.0,61119.0
1799,"Chaves County, NM",35005.0,11113.0,1079028.0
1800,"Cibola County, NM",35006.0,2466.0,268581.0
1801,"Colfax County, NM",35007.0,2630.0,236295.0
1802,"Curry County, NM",35009.0,6395.0,755422.0
1803,"DeBaca County, NM",35011.0,497.0,35722.0
1804,"Dona Ana County, NM",35013.0,23321.0,3335377.0
1805,"Eddy County, NM",35015.0,9585.0,908902.0
1806,"Grant County, NM",35017.0,5773.0,512168.0
1807,"Guadalupe County, NM",35019.0,781.0,78878.0
1808,"Harding County, NM",35021.0,144.0,12871.0
1809,"Hidalgo County, NM",35023.0,886.0,88135.0
1810,"Lea County, NM",35025.0,8524.0,1037725.0
1811,"Lincoln County, NM",35027.0,3135.0,342955.0
