,County,County Code,Deaths,Population
592,"Putnam County, IN",18133.0,35.0,26414.0
593,"Randolph County, IN",18135.0,11.0,3521.0
594,"Rush County, IN",18139.0,22.0,3300.0
595,"St. Joseph County, IN",18141.0,4700.0,645358.0
596,"Shelby County, IN",18145.0,78.0,9940.0
597,"Spencer County, IN",18147.0,20.0,3286.0
598,"Steuben County, IN",18151.0,15.0,4680.0
599,"Sullivan County, IN",18153.0,29.0,18089.0
600,"Tippecanoe County, IN",18157.0,390.0,128005.0
601,"Vanderburgh County, IN",18163.0,2450.0,310088.0
602,"Vigo County, IN",18167.0,873.0,142858.0
603,"Wabash County, IN",18169.0,29.0,4759.0
604,"Warrick County, IN",18173.0,95.0,16720.0
605,"Washington County, IN",18175.0,15.0,1956.0
606,"Wayne County, IN",18177.0,741.0,75479.0
607,"Whitley County, IN",18183.0,10.0,2915.0
608,"Appanoose County, IA",19007.0,11.0,1772.0
609,"Black Hawk County, IA",19013.0,1466.0,217355.0
610,"Buena Vista County, IA",19021.0,11.0,8227.0
611,"Cerro Gordo County, IA",19033.0,49.0,12892.0
612,"Clinton County, IA",19045.0,132.0,27104.0
613,"Dallas County, IA",19049.0,32.0,18452.0
614,"Des Moines County, IA",19057.0,180.0,40447.0
615,"Dubuque County, IA",19061.0,90.0,40770.0
616,"Fayette County, IA",19065.0,10.0,4354.0
617,"Henry County, IA",19087.0,19.0,8968.0
618,"Jasper County, IA",19099.0,19.0,9990.0
619,"Johnson County, IA",19103.0,258.0,117646.0
620,"Lee County, IA",19111.0,160.0,23634.0
621,"Linn County, IA",19113.0,634.0,164839.0
622,"Marion County, IA",19125.0,28.0,5129.0
623,"Marshall County, IA",19127.0,94.0,14337.0
624,"Muscatine County, IA",19139.0,41.0,13468.0
625,"Page County, IA",19145.0,13.0,6956.0
626,"Polk County, IA",19153.0,2967.0,486921.0
627,"Pottawattamie County, IA",19155.0,123.0,26904.0
628,"Scott County, IA",19163.0,1195.0,229698.0
629,"Story County, IA",19169.0,87.0,43140.0
630,"Wapello County, IA",19179.0,49.0,12417.0
631,"Warren County, IA",19181.0,29.0,5976.0
632,"Washington County, IA",19183.0,12.0,3623.0
633,"Webster County, IA",19187.0,125.0,30714.0
634,"Woodbury County, IA",19193.0,238.0,58370.0
635,"Allen County, KS",20001.0,56.0,6143.0
636,"Atchison County, KS",20005.0,169.0,18168.0
637,"Barton County, KS",20009.0,48.0,9652.0
638,"Bourbon County, KS",20011.0,102.0,9770.0
639,"Brown County, KS",20013.0,42.0,3745.0
640,"Butler County, KS",20015.0,92.0,23199.0
641,"Cherokee County, KS",20021.0,37.0,3918.0
642,"Cowley County, KS",20035.0,175.0,23137.0
643,"Crawford County, KS",20037.0,97.0,18020.0
644,"Dickinson County, KS",20041.0,29.0,4694.0
645,"Doniphan County, KS",20043.0,34.0,4911.0
646,"Douglas County, KS",20045.0,419.0,99986.0
647,"Ellis County, KS",20051.0,17.0,6426.0
648,"Finney County, KS",20055.0,47.0,17577.0
649,"Ford County, KS",20057.0,56.0,15851.0
650,"Franklin County, KS",20059.0,40.0,8336.0
651,"Geary County, KS",20061.0,636.0,124259.0
652,"Graham County, KS",20065.0,43.0,2050.0
653,"Grant County, KS",20067.0,10.0,1165.0
654,"Harvey County, KS",20079.0,125.0,13869.0
655,"Haskell County, KS",20081.0,13.0,415.0
656,"Jackson County, KS",20085.0,23.0,2337.0
657,"Jefferson County, KS",20087.0,30.0,2523.0
658,"Johnson County, KS",20091.0,1460.0,421717.0
659,"Kingman County, KS",20095.0,19.0,530.0
660,"Labette County, KS",20099.0,221.0,21527.0
661,"Leavenworth County, KS",20103.0,770.0,142171.0
662,"Lyon County, KS",20111.0,76.0,20247.0
663,"McPherson County, KS",20113.0,22.0,7597.0
664,"Marion County, KS",20115.0,11.0,2366.0
665,"Miami County, KS",20121.0,110.0,9528.0
666,"Montgomery County, KS",20125.0,506.0,41797.0
667,"Neosho County, KS",20133.0,44.0,4446.0
668,"Pawnee County, KS",20145.0,37.0,7033.0
669,"Pottawatomie County, KS",20149.0,17.0,5787.0
670,"Pratt County, KS",20151.0,21.0,2748.0
671,"Reno County, KS",20155.0,244.0,42613.0
672,"Rice County, KS",20159.0,16.0,3246.0
673,"Riley County, KS",20161.0,201.0,91550.0
674,"Saline County, KS",20169.0,270.0,42327.0
675,"Sedgwick County, KS",20173.0,6639.0,897373.0
676,"Seward County, KS",20175.0,112.0,18808.0
677,"Shawnee County, KS",20177.0,2661.0,318167.0
678,"Stevens County, KS",20189.0,19.0,997.0
679,"Sumner County, KS",20191.0,33.0,5768.0
680,"Wabaunsee County, KS",20197.0,10.0,1144.0
681,"Wilson County, KS",20205.0,12.0,1203.0
682,"Wyandotte County, KS",20209.0,7258.0,783091.0
683,"Adair County, KY",21001.0,76.0,10310.0
684,"Allen County, KY",21003.0,41.0,4482.0
685,"Anderson County, KY",21005.0,83.0,9338.0
686,"Ballard County, KY",21007.0,60.0,5203.0
687,"Barren County, KY",21009.0,330.0,32581.0
688,"Bath County, KY",21011.0,65.0,3846.0
689,"Bell County, KY",21013.0,169.0,13763.0
690,"Boone County, KY",21015.0,153.0,54450.0
691,"Bourbon County, KY",21017.0,322.0,24590.0
692,"Boyd County, KY",21019.0,133.0,27606.0
693,"Boyle County, KY",21021.0,416.0,46047.0
694,"Breckinridge County, KY",21027.0,89.0,9467.0
695,"Bullitt County, KY",21029.0,50.0,11779.0
696,"Butler County, KY",21031.0,11.0,1394.0
697,"Caldwell County, KY",21033.0,154.0,12857.0
698,"Calloway County, KY",21035.0,138.0,27348.0
699,"Campbell County, KY",21037.0,186.0,41976.0
700,"Carlisle County, KY",21039.0,18.0,1095.0
701,"Carroll County, KY",21041.0,28.0,4504.0
702,"Casey County, KY",21045.0,10.0,2012.0
703,"Christian County, KY",21047.0,2281.0,307863.0
704,"Clark County, KY",21049.0,373.0,32113.0
705,"Clay County, KY",21051.0,78.0,18932.0
706,"Crittenden County, KY",21055.0,22.0,1676.0
707,"Cumberland County, KY",21057.0,69.0,4340.0
708,"Daviess County, KY",21059.0,709.0,89161.0
709,"Fayette County, KY",21067.0,5585.0,781622.0
710,"Fleming County, KY",21069.0,44.0,4231.0
711,"Floyd County, KY",21071.0,33.0,8081.0
712,"Franklin County, KY",21073.0,428.0,96087.0
713,"Fulton County, KY",21075.0,283.0,30346.0
714,"Gallatin County, KY",21077.0,28.0,2516.0
715,"Garrard County, KY",21079.0,93.0,7779.0
716,"Graves County, KY",21083.0,349.0,33101.0
717,"Grayson County, KY",21085.0,24.0,4974.0
718,"Green County, KY",21087.0,81.0,5244.0
719,"Greenup County, KY",21089.0,36.0,5682.0
720,"Hancock County, KY",21091.0,12.0,1934.0
721,"Hardin County, KY",21093.0,947.0,236522.0
722,"Harlan County, KY",21095.0,230.0,14140.0
723,"Harrison County, KY",21097.0,116.0,8728.0
724,"Hart County, KY",21099.0,244.0,18211.0
725,"Henderson County, KY",21101.0,635.0,65970.0
726,"Henry County, KY",21103.0,109.0,9479.0
727,"Hickman County, KY",21105.0,100.0,9096.0
728,"Hopkins County, KY",21107.0,617.0,58699.0
729,"Jefferson County, KY",21111.0,22427.0,2775625.0
730,"Jessamine County, KY",21113.0,244.0,30581.0
731,"Kenton County, KY",21117.0,852.0,137362.0
732,"Knott County, KY",21119.0,17.0,2704.0
733,"Knox County, KY",21121.0,59.0,7071.0
734,"Larue County, KY",21123.0,106.0,9143.0
735,"Laurel County, KY",21125.0,69.0,9413.0
736,"Lawrence County, KY",21127.0,10.0,1079.0
737,"Letcher County, KY",21133.0,26.0,2286.0
738,"Lincoln County, KY",21137.0,156.0,11654.0
739,"Logan County, KY",21141.0,379.0,35857.0
740,"Lyon County, KY",21143.0,39.0,9008.0
741,"McCracken County, KY",21145.0,1232.0,136072.0
742,"McLean County, KY",21149.0,12.0,1246.0
743,"Madison County, KY",21151.0,528.0,70855.0
744,"Marion County, KY",21155.0,245.0,30783.0
745,"Marshall County, KY",21157.0,16.0,1678.0
746,"Mason County, KY",21161.0,272.0,22309.0
747,"Meade County, KY",21163.0,90.0,22988.0
748,"Mercer County, KY",21167.0,169.0,15991.0
749,"Metcalfe County, KY",21169.0,34.0,3349.0
750,"Monroe County, KY",21171.0,82.0,5360.0
751,"Montgomery County, KY",21173.0,191.0,15355.0
752,"Muhlenberg County, KY",21177.0,218.0,28249.0
753,"Nelson County, KY",21179.0,351.0,41840.0
754,"Nicholas County, KY",21181.0,19.0,1062.0
755,"Ohio County, KY",21183.0,52.0,5093.0
756,"Oldham County, KY",21185.0,244.0,48925.0
757,"Owen County, KY",21187.0,40.0,2451.0
758,"Perry County, KY",21193.0,88.0,9438.0
759,"Pike County, KY",21195.0,67.0,8303.0
760,"Powell County, KY",21197.0,18.0,1940.0
761,"Pulaski County, KY",21199.0,149.0,14844.0
762,"Rowan County, KY",21205.0,10.0,8096.0
763,"Russell County, KY",21207.0,21.0,2417.0
764,"Scott County, KY",21209.0,285.0,45707.0
765,"Shelby County, KY",21211.0,419.0,61670.0
766,"Simpson County, KY",21213.0,334.0,31755.0
767,"Spencer County, KY",21215.0,71.0,5111.0
768,"Taylor County, KY",21217.0,235.0,24307.0
769,"Todd County, KY",21219.0,211.0,19363.0
770,"Trigg County, KY",21221.0,264.0,22197.0
771,"Union County, KY",21225.0,213.0,36283.0
772,"Warren County, KY",21227.0,1207.0,187125.0
773,"Washington County, KY",21229.0,173.0,14831.0
774,"Wayne County, KY",21231.0,70.0,6901.0
775,"Webster County, KY",21233.0,135.0,11557.0
776,"Whitley County, KY",21235.0,32.0,4862.0
777,"Woodford County, KY",21239.0,251.0,24609.0
778,"Acadia Parish, LA",22001.0,2013.0,202547.0
779,"Allen Parish, LA",22003.0,711.0,111284.0
780,"Ascension Parish, LA",22005.0,2662.0,391183.0
781,"Assumption Parish, LA",22007.0,1243.0,129608.0
782,"Avoyelles Parish, LA",22009.0,2082.0,225410.0
783,"Beauregard Parish, LA",22011.0,766.0,85557.0
784,"Bienville Parish, LA",22013.0,1457.0,113020.0
785,"Bossier Parish, LA",22015.0,2951.0,444946.0
786,"Caddo Parish, LA",22017.0,19428.0,2145258.0
787,"Calcasieu Parish, LA",22019.0,7787.0,864532.0
788,"Caldwell Parish, LA",22021.0,340.0,32443.0
789,"Cameron Parish, LA",22023.0,41.0,4923.0
790,"Catahoula Parish, LA",22025.0,610.0,56682.0
791,"Claiborne Parish, LA",22027.0,1488.0,152009.0
792,"Concordia Parish, LA",22029.0,1577.0,146865.0
793,"De Soto Parish, LA",22031.0,2191.0,190335.0
794,"East Baton Rouge Parish, LA",22033.0,26244.0,3438835.0
795,"East Carroll Parish, LA",22035.0,1026.0,100600.0
796,"East Feliciana Parish, LA",22037.0,1668.0,167824.0
797,"Evangeline Parish, LA",22039.0,1521.0,178865.0
798,"Franklin Parish, LA",22041.0,1312.0,119490.0
799,"Grant Parish, LA",22043.0,554.0,56401.0
800,"Iberia Parish, LA",22045.0,3724.0,426326.0
801,"Iberville Parish, LA",22047.0,2479.0,297955.0
802,"Jackson Parish, LA",22049.0,1059.0,84802.0
803,"Jefferson Parish, LA",22051.0,14088.0,2074105.0
804,"Jefferson Davis Parish, LA",22053.0,1128.0,101188.0
805,"Lafayette Parish, LA",22055.0,6783.0,990867.0
806,"Lafourche Parish, LA",22057.0,1730.0,229156.0
807,"LaSalle Parish, LA",22059.0,240.0,32524.0
808,"Lincoln Parish, LA",22061.0,2462.0,333719.0
809,"Livingston Parish, LA",22063.0,828.0,112823.0
810,"Madison Parish, LA",22065.0,1445.0,138913.0
811,"Morehouse Parish, LA",22067.0,2508.0,238116.0
812,"Natchitoches Parish, LA",22069.0,2430.0,290648.0
813,"Orleans Parish, LA",22071.0,43205.0,4627692.0
814,"Ouachita Parish, LA",22073.0,7947.0,987812.0
815,"Plaquemines Parish, LA",22075.0,810.0,99390.0
816,"Pointe Coupee Parish, LA",22077.0,1653.0,151013.0
817,"Rapides Parish, LA",22079.0,7078.0,744634.0
818,"Red River Parish, LA",22081.0,630.0,67275.0
819,"Richland Parish, LA",22083.0,1442.0,138047.0
820,"Sabine Parish, LA",22085.0,735.0,73738.0
821,"St. Bernard Parish, LA",22087.0,729.0,122451.0
822,"St. Charles Parish, LA",22089.0,1766.0,246159.0
823,"St. Helena Parish, LA",22091.0,908.0,103642.0
824,"St. James Parish, LA",22093.0,1710.0,195191.0
825,"St. John the Baptist Parish, LA",22095.0,2907.0,415120.0
826,"St. Landry Parish, LA",22097.0,6327.0,642754.0
827,"St. Martin Parish, LA",22099.0,2495.0,291282.0
828,"St. Mary Parish, LA",22101.0,2865.0,317989.0
829,"St. Tammany Parish, LA",22103.0,3166.0,465595.0
830,"Tangipahoa Parish, LA",22105.0,5174.0,621347.0
831,"Tensas Parish, LA",22107.0,643.0,55890.0
832,"Terrebonne Parish, LA",22109.0,2969.0,375389.0
833,"Union Parish, LA",22111.0,1217.0,112167.0
834,"Vermilion Parish, LA",22113.0,1290.0,149490.0
835,"Vernon Parish, LA",22115.0,655.0,152654.0
836,"Washington Parish, LA",22117.0,2756.0,258029.0
837,"Webster Parish, LA",22119.0,2914.0,249310.0
838,"West Baton Rouge Parish, LA",22121.0,1433.0,157954.0
839,"West Carroll Parish, LA",22123.0,369.0,36351.0
840,"West Feliciana Parish, LA",22125.0,847.0,133040.0
841,"Winn Parish, LA",22127.0,875.0,88478.0
842,"Androscoggin County, ME",23001.0,103.0,58388.0
843,"Aroostook County, ME",23003.0,28.0,9960.0
844,"Cumberland County, ME",23005.0,292.0,123923.0
845,"Hancock County, ME",23009.0,13.0,6224.0
846,"Kennebec County, ME",23011.0,62.0,16794.0
847,"Oxford County, ME",23017.0,16.0,5252.0
848,"Penobscot County, ME",23019.0,74.0,25107.0
849,"Sagadahoc County, ME",23023.0,20.0,7702.0
850,"Somerset County, ME",23025.0,16.0,5171.0
851,"Washington County, ME",23029.0,12.0,3496.0
852,"York County, ME",23031.0,79.0,28822.0
853,"Allegany County, MD",24001.0,303.0,98993.0
854,"Anne Arundel County, MD",24003.0,9096.0,1508246.0
855,"Baltimore County, MD",24005.0,21583.0,3655218.0
856,"Calvert County, MD",24009.0,1629.0,211667.0
857,"Caroline County, MD",24011.0,865.0,85839.0
858,"Carroll County, MD",24013.0,685.0,97477.0
859,"Cecil County, MD",24015.0,753.0,106660.0
860,"Charles County, MD",24017.0,4567.0,987868.0
861,"Dorchester County, MD",24019.0,1780.0,164959.0
862,"Frederick County, MD",24021.0,1765.0,356017.0
863,"Garrett County, MD",24023.0,20.0,5098.0
864,"Harford County, MD",24025.0,2937.0,533874.0
865,"Howard County, MD",24027.0,3725.0,896469.0
866,"Kent County, MD",24029.0,773.0,58197.0
867,"Montgomery County, MD",24031.0,13548.0,3122146.0
868,"Prince George's County, MD",24033.0,59259.0,10298287.0
869,"Queen Anne's County, MD",24035.0,796.0,63259.0
870,"St. Mary's County, MD",24037.0,1865.0,269841.0
871,"Somerset County, MD",24039.0,1232.0,199426.0
872,"Talbot County, MD",24041.0,1136.0,93243.0
873,"Washington County, MD",24043.0,916.0,258877.0
874,"Wicomico County, MD",24045.0,3537.0,429611.0
875,"Worcester County, MD",24047.0,1592.0,135417.0
876,"Baltimore city, MD",24510.0,82766.0,7386195.0
877,"Barnstable County, MA",25001.0,863.0,103269.0
878,"Berkshire County, MA",25003.0,451.0,76483.0
879,"Bristol County, MA",25005.0,2607.0,428503.0
880,"Dukes County, MA",25007.0,133.0,12491.0
881,"Essex County, MA",25009.0,1707.0,784487.0
882,"Franklin County, MA",25011.0,96.0,20861.0
883,"Hampden County, MA",25013.0,4873.0,899413.0
884,"Hampshire County, MA",25015.0,233.0,88932.0
885,"Middlesex County, MA",25017.0,4820.0,1366113.0
886,"Nantucket County, MA",25019.0,45.0,15144.0
887,"Norfolk County, MA",25021.0,2497.0,679935.0
888,"Plymouth County, MA",25023.0,3333.0,787799.0
889,"Suffolk County, MA",25025.0,18771.0,3391366.0
890,"Worcester County, MA",25027.0,2066.0,672138.0
891,"Allegan County, MI",26005.0,250.0,34081.0
892,"Alpena County, MI",26007.0,12.0,2684.0
893,"Barry County, MI",26015.0,19.0,6690.0
894,"Bay County, MI",26017.0,205.0,40416.0
895,"Berrien County, MI",26021.0,3826.0,464940.0
896,"Branch County, MI",26023.0,53.0,24293.0
897,"Calhoun County, MI",26025.0,2682.0,299299.0
898,"Cass County, MI",26027.0,626.0,61512.0
899,"Charlevoix County, MI",26029.0,12.0,2540.0
900,"Chippewa County, MI",26033.0,36.0,47512.0
901,"Clare County, MI",26035.0,12.0,3994.0
902,"Clinton County, MI",26037.0,63.0,26814.0
903,"Eaton County, MI",26045.0,636.0,133751.0
904,"Genesee County, MI",26049.0,14240.0,1661444.0
905,"Grand Traverse County, MI",26055.0,28.0,20101.0
906,"Gratiot County, MI",26057.0,33.0,38581.0
907,"Hillsdale County, MI",26059.0,16.0,5966.0
908,"Ingham County, MI",26065.0,3567.0,667481.0
909,"Ionia County, MI",26067.0,59.0,60838.0
910,"Iosco County, MI",26069.0,10.0,3609.0
911,"Isabella County, MI",26073.0,71.0,36174.0
912,"Jackson County, MI",26075.0,1705.0,257987.0
913,"Kalamazoo County, MI",26077.0,3050.0,529480.0
914,"Kalkaska County, MI",26079.0,11.0,1856.0
915,"Kent County, MI",26081.0,6326.0,1175020.0
916,"Lake County, MI",26085.0,311.0,22077.0
917,"Lapeer County, MI",26087.0,40.0,19531.0
918,"Lenawee County, MI",26091.0,169.0,52631.0
919,"Livingston County, MI",26093.0,103.0,21075.0
920,"Macomb County, MI",26099.0,5745.0,1134088.0
921,"Manistee County, MI",26101.0,13.0,12769.0
922,"Marquette County, MI",26103.0,45.0,22276.0
923,"Mason County, MI",26105.0,35.0,5945.0
924,"Mecosta County, MI",26107.0,78.0,27555.0
925,"Midland County, MI",26111.0,69.0,22794.0
926,"Monroe County, MI",26115.0,436.0,68735.0
927,"Montcalm County, MI",26117.0,44.0,28827.0
928,"Muskegon County, MI",26121.0,3616.0,471824.0
929,"Newaygo County, MI",26123.0,144.0,12912.0
930,"Oakland County, MI",26125.0,20168.0,2852419.0
931,"Oceana County, MI",26127.0,10.0,3765.0
932,"Osceola County, MI",26133.0,22.0,3996.0
933,"Otsego County, MI",26137.0,13.0,2746.0
934,"Ottawa County, MI",26139.0,231.0,87168.0
935,"Saginaw County, MI",26145.0,6202.0,732696.0
936,"St. Clair County, MI",26147.0,661.0,83005.0
937,"St. Joseph County, MI",26149.0,300.0,36559.0
938,"Sanilac County, MI",26151.0,16.0,4483.0
939,"Shiawassee County, MI",26155.0,17.0,8719.0
940,"Tuscola County, MI",26157.0,90.0,13633.0
941,"Van Buren County, MI",26159.0,829.0,70929.0
942,"Washtenaw County, MI",26161.0,4523.0,837599.0
943,"Wayne County, MI",26163.0,142726.0,14340542.0
944,"Wexford County, MI",26165.0,22.0,3893.0
945,"Anoka County, MN",27003.0,503.0,251784.0
946,"Beltrami County, MN",27007.0,18.0,6926.0
947,"Benton County, MN",27009.0,28.0,15214.0
948,"Blue Earth County, MN",27013.0,58.0,32460.0
949,"Carver County, MN",27019.0,35.0,22552.0
950,"Chisago County, MN",27025.0,18.0,11656.0
951,"Clay County, MN",27027.0,36.0,17282.0
952,"Crow Wing County, MN",27035.0,23.0,8478.0
953,"Dakota County, MN",27037.0,767.0,343530.0
954,"Goodhue County, MN",27049.0,24.0,10274.0
955,"Hennepin County, MN",27053.0,9816.0,2539491.0
956,"Isanti County, MN",27059.0,13.0,5326.0
957,"Itasca County, MN",27061.0,10.0,4215.0
958,"Kandiyohi County, MN",27067.0,16.0,18615.0
959,"Lyon County, MN",27083.0,16.0,11297.0
960,"Morrison County, MN",27097.0,14.0,3217.0
961,"Mower County, MN",27099.0,21.0,16722.0
962,"Nicollet County, MN",27103.0,22.0,12610.0
963,"Nobles County, MN",27105.0,14.0,12157.0
964,"Olmsted County, MN",27109.0,363.0,123162.0
965,"Otter Tail County, MN",27111.0,26.0,9441.0
966,"Pine County, MN",27115.0,11.0,10910.0
967,"Polk County, MN",27119.0,17.0,6654.0
968,"Ramsey County, MN",27123.0,4117.0,1037386.0
969,"Rice County, MN",27131.0,34.0,36848.0
970,"St. Louis County, MN",27137.0,229.0,58849.0
971,"Scott County, MN",27139.0,105.0,61247.0
972,"Sherburne County, MN",27141.0,49.0,29696.0
973,"Stearns County, MN",27145.0,172.0,81416.0
974,"Steele County, MN",27147.0,21.0,17778.0
975,"Wabasha County, MN",27157.0,13.0,2381.0
976,"Washington County, MN",27163.0,295.0,152960.0
977,"Winona County, MN",27169.0,20.0,12823.0
978,"Wright County, MN",27171.0,35.0,24201.0
979,"Adams County, MS",28001.0,3746.0,318421.0
980,"Alcorn County, MS",28003.0,786.0,76248.0
981,"Amite County, MS",28005.0,1017.0,99571.0
982,"Attala County, MS",28007.0,1570.0,145393.0
983,"Benton County, MS",28009.0,488.0,55754.0
984,"Bolivar County, MS",28011.0,4659.0,422520.0
985,"Calhoun County, MS",28013.0,743.0,77190.0
986,"Carroll County, MS",28015.0,667.0,66345.0
987,"Chickasaw County, MS",28017.0,1130.0,139669.0
988,"Choctaw County, MS",28019.0,471.0,48823.0
989,"Claiborne County, MS",28021.0,1438.0,156202.0
990,"Clarke County, MS",28023.0,1150.0,105461.0
991,"Clay County, MS",28025.0,1972.0,218630.0
992,"Coahoma County, MS",28027.0,3753.0,361879.0
993,"Copiah County, MS",28029.0,2414.0,269358.0
994,"Covington County, MS",28031.0,1073.0,125215.0
995,"DeSoto County, MS",28033.0,2501.0,536195.0
996,"Forrest County, MS",28035.0,3808.0,477868.0
997,"Franklin County, MS",28037.0,515.0,51824.0
998,"George County, MS",28039.0,322.0,33719.0
999,"Greene County, MS",28041.0,349.0,64714.0
1000,"Grenada County, MS",28043.0,2019.0,166915.0
1001,"Hancock County, MS",28045.0,490.0,61509.0
1002,"Harrison County, MS",28047.0,5901.0,796113.0
1003,"Hinds County, MS",28049.0,21255.0,2996673.0
1004,"Holmes County, MS",28051.0,2990.0,291284.0
1005,"Humphreys County, MS",28053.0,1394.0,130346.0
1006,"Issaquena County, MS",28055.0,132.0,19124.0
1007,"Itawamba County, MS",28057.0,218.0,27826.0
1008,"Jackson County, MS",28059.0,3851.0,540570.0
1009,"Jasper County, MS",28061.0,1499.0,165278.0
1010,"Jefferson County, MS",28063.0,1277.0,128639.0
1011,"Jefferson Davis County, MS",28065.0,1397.0,135297.0
1012,"Jones County, MS",28067.0,2933.0,338221.0
1013,"Kemper County, MS",28069.0,937.0,111973.0
1014,"Lafayette County, MS",28071.0,1461.0,200748.0
1015,"Lamar County, MS",28073.0,728.0,161148.0
1016,"Lauderdale County, MS",28075.0,5392.0,591851.0
1017,"Lawrence County, MS",28077.0,741.0,73915.0
1018,"Leake County, MS",28079.0,1385.0,164962.0
1019,"Lee County, MS",28081.0,2965.0,396530.0
1020,"Leflore County, MS",28083.0,3979.0,429631.0
1021,"Lincoln County, MS",28085.0,1924.0,185967.0
1022,"Lowndes County, MS",28087.0,3690.0,468450.0
1023,"Madison County, MS",28089.0,5687.0,619133.0
1024,"Marion County, MS",28091.0,1678.0,151781.0
1025,"Marshall County, MS",28093.0,2768.0,320866.0
1026,"Monroe County, MS",28095.0,1906.0,206374.0
1027,"Montgomery County, MS",28097.0,1040.0,91998.0
1028,"Neshoba County, MS",28099.0,1011.0,109515.0
1029,"Newton County, MS",28101.0,1236.0,119567.0
1030,"Noxubee County, MS",28103.0,1414.0,150015.0
1031,"Oktibbeha County, MS",28105.0,2258.0,309970.0
1032,"Panola County, MS",28107.0,2606.0,305776.0
1033,"Pearl River County, MS",28109.0,1117.0,120883.0
1034,"Perry County, MS",28111.0,436.0,45797.0
1035,"Pike County, MS",28113.0,3683.0,362981.0
1036,"Pontotoc County, MS",28115.0,452.0,76803.0
1037,"Prentiss County, MS",28117.0,473.0,63433.0
1038,"Quitman County, MS",28119.0,1169.0,109557.0
1039,"Rankin County, MS",28121.0,2869.0,463491.0
1040,"Scott County, MS",28123.0,1733.0,198436.0
1041,"Sharkey County, MS",28125.0,689.0,68470.0
1042,"Simpson County, MS",28127.0,1447.0,174053.0
1043,"Smith County, MS",28129.0,675.0,69043.0
1044,"Stone County, MS",28131.0,461.0,57697.0
1045,"Sunflower County, MS",28133.0,3465.0,399842.0
1046,"Tallahatchie County, MS",28135.0,1356.0,157388.0
1047,"Tate County, MS",28137.0,1211.0,153411.0
1048,"Tippah County, MS",28139.0,578.0,64436.0
1049,"Tishomingo County, MS",28141.0,133.0,10550.0
1050,"Tunica County, MS",28143.0,1181.0,136980.0
1051,"Union County, MS",28145.0,608.0,72617.0
1052,"Walthall County, MS",28147.0,1180.0,122350.0
1053,"Warren County, MS",28149.0,3828.0,406841.0
1054,"Washington County, MS",28151.0,6760.0,674579.0
1055,"Wayne County, MS",28153.0,1163.0,145830.0
1056,"Webster County, MS",28155.0,478.0,37014.0
1057,"Wilkinson County, MS",28157.0,1489.0,124749.0
1058,"Winston County, MS",28159.0,1527.0,157000.0
1059,"Yalobusha County, MS",28161.0,819.0,89200.0
1060,"Yazoo County, MS",28163.0,2616.0,285639.0
1061,"Adair County, MO",29001.0,22.0,9198.0
1062,"Andrew County, MO",29003.0,10.0,2275.0
1063,"Audrain County, MO",29007.0,289.0,34608.0
1064,"Bates County, MO",29013.0,27.0,3327.0
1065,"Benton County, MO",29015.0,12.0,1488.0
1066,"Boone County, MO",29019.0,1451.0,279203.0
1067,"Buchanan County, MO",29021.0,500.0,91917.0
1068,"Butler County, MO",29023.0,401.0,44451.0
1069,"Callaway County, MO",29027.0,306.0,42332.0
1070,"Camden County, MO",29029.0,30.0,4681.0
1071,"Cape Girardeau County, MO",29031.0,507.0,95588.0
1072,"Carroll County, MO",29033.0,47.0,3625.0
1073,"Cass County, MO",29037.0,240.0,58041.0
1074,"Chariton County, MO",29041.0,84.0,3983.0
1075,"Christian County, MO",29043.0,26.0,10895.0
1076,"Clay County, MO",29047.0,653.0,198305.0
1077,"Clinton County, MO",29049.0,88.0,6782.0
1078,"Cole County, MO",29051.0,536.0,154553.0
1079,"Cooper County, MO",29053.0,188.0,26200.0
1080,"Crawford County, MO",29055.0,11.0,1956.0
1081,"DeKalb County, MO",29063.0,36.0,25925.0
1082,"Dunklin County, MO",29069.0,473.0,58508.0
1083,"Franklin County, MO",29071.0,165.0,19798.0
1084,"Greene County, MO",29077.0,1041.0,161225.0
1085,"Henry County, MO",29083.0,37.0,5570.0
1086,"Howard County, MO",29089.0,152.0,11722.0
1087,"Howell County, MO",29091.0,20.0,3899.0
1088,"Iron County, MO",29093.0,28.0,3203.0
1089,"Jackson County, MO",29095.0,24822.0,2988334.0
1090,"Jasper County, MO",29097.0,251.0,51113.0
1091,"Jefferson County, MO",29099.0,305.0,41619.0
1092,"Johnson County, MO",29101.0,205.0,47548.0
1093,"Laclede County, MO",29105.0,34.0,5937.0
1094,"Lafayette County, MO",29107.0,170.0,16137.0
1095,"Lawrence County, MO",29109.0,25.0,3596.0
1096,"Lewis County, MO",29111.0,69.0,6439.0
1097,"Lincoln County, MO",29113.0,144.0,19967.0
1098,"Linn County, MO",29115.0,26.0,2550.0
1099,"Livingston County, MO",29117.0,46.0,8059.0
1100,"Macon County, MO",29121.0,74.0,7786.0
1101,"Marion County, MO",29127.0,286.0,29302.0
1102,"Mississippi County, MO",29133.0,502.0,58800.0
1103,"Moniteau County, MO",29135.0,28.0,10884.0
1104,"Monroe County, MO",29137.0,69.0,5913.0
1105,"Montgomery County, MO",29139.0,56.0,4773.0
1106,"Morgan County, MO",29141.0,25.0,3201.0
1107,"New Madrid County, MO",29143.0,552.0,55234.0
1108,"Newton County, MO",29145.0,56.0,11526.0
